Trip_ID,From,To,Distance_KM,Bus_Type,Seats,Fuel_Price,Fuel_Average_KM_L,Fuel_Consumed_Liters,Fuel_Cost_Complete_Trip,Toll_Plaza,Police_Challan,Maintenance,Other_Expense,Driver_Helper_Fee,Total_Trip_Cost,Booking_Price,Profit
TRP13381,Rangpur,Toba Tek Singh,432,Non-AC,72,278.7,4.0,108.0,30099.6,1512.0,0,864.0,1500,4718.83,33975.6,47188.33,13212.73
TRP13382,Bahawalpur,Sheikhupura,430,Non-AC,72,281.23,4.0,107.5,30232.23,1505.0,0,860.0,1500,4735.73,34097.23,47357.26,13260.03
TRP13383,Chowk Munda,Mandi Bahauddin,588,Non-AC,72,260.55,4.0,147.0,38300.85,2058.0,0,1176.0,1500,5977.06,43034.85,59770.62,16735.77
TRP13384,Rajanpur,Dera Ghazi Khan,541,Non-AC,72,316.99,4.0,135.25,42872.9,1893.5,0,1082.0,1500,6576.17,47348.4,65761.67,18413.27
TRP13385,Narowal,Mandi Bahauddin,87,Non-AC,72,307.64,4.0,21.75,6691.17,304.5,0,174.0,1500,1204.12,8669.67,12041.21,3371.54
TRP13386,Mianwali,Okara,462,Non-AC,72,273.85,4.0,115.5,31629.68,1617.0,0,924.0,1500,4954.26,35670.68,49542.61,13871.93
TRP13387,Hafizabad,Gujranwala,451,Non-AC,72,313.23,4.0,112.75,35316.68,1578.5,0,902.0,1500,5457.94,39297.18,54579.42,15282.24
TRP13388,Rawalpindi,Lahore,275,Non-AC,72,297.45,4.0,68.75,20449.69,962.5,0,550.0,1500,3258.64,23462.19,32586.38,9124.19
TRP13389,Bahawalpur,Khanewal,400,Non-AC,72,286.36,4.0,100.0,28636.0,1400.0,0,800.0,1500,4491.11,32336.0,44911.11,12575.11
TRP13390,Chakwal,Bhakkar,236,Non-AC,72,315.86,4.0,59.0,18635.74,826.0,0,472.0,1500,2976.91,21433.74,29769.08,8335.34
TRP13391,Narowal,Toba Tek Singh,364,Non-AC,72,283.62,4.0,91.0,25809.42,1274.0,0,728.0,1500,4071.03,29311.42,40710.31,11398.89
TRP13392,Sargodha,Hafizabad,430,Non-AC,72,301.69,4.0,107.5,32431.67,1505.0,0,860.0,1500,5041.2,36296.67,50412.04,14115.37
TRP13393,Rangpur,Chowk Munda,449,Non-AC,72,282.96,4.0,112.25,31762.26,1571.5,0,898.0,1500,4962.74,35731.76,49627.44,13895.68
TRP13394,Okara,Bhakkar,559,Non-AC,72,261.67,4.0,139.75,36568.38,1956.5,0,1118.0,1500,5714.29,41142.88,57142.89,16000.01
TRP13395,Narowal,Bahawalpur,439,Non-AC,72,303.35,4.0,109.75,33292.66,1536.5,0,878.0,1500,5167.66,37207.16,51676.61,14469.45
TRP13396,Hafizabad,Vehari,234,Non-AC,72,265.97,4.0,58.5,15559.25,819.0,0,468.0,1500,2548.09,18346.25,25480.9,7134.65
TRP13397,Layyah,Attock,317,Non-AC,72,304.47,4.0,79.25,24129.25,1109.5,0,634.0,1500,3801.77,27372.75,38017.71,10644.96
TRP13398,Muzaffargarh,Vehari,246,Non-AC,72,267.23,4.0,61.5,16434.65,861.0,0,492.0,1500,2678.84,19287.65,26788.4,7500.75
TRP13399,Vehari,Mandi Bahauddin,330,Non-AC,72,293.33,4.0,82.5,24199.72,1155.0,0,660.0,1500,3821.49,27514.72,38214.89,10700.17
TRP13400,Muzaffargarh,Chakwal,577,Non-AC,72,291.52,4.0,144.25,42051.76,2019.5,0,1154.0,1500,6489.62,46725.26,64896.19,18170.93
TRP13401,Rahim Yar Khan,Jhelum,490,Non-AC,72,279.9,4.0,122.5,34287.75,1715.0,0,980.0,1500,5344.83,38482.75,53448.26,14965.51
TRP13402,Chakwal,Jhelum,522,Non-AC,72,295.03,4.0,130.5,38501.41,1827.0,0,1044.0,1500,5954.5,42872.41,59545.01,16672.6
TRP13403,Bahawalpur,Lahore,420,Non-AC,72,266.99,4.0,105.0,28033.95,1470.0,0,840.0,1500,4422.77,31843.95,44227.71,12383.76
TRP13404,Vehari,Jhelum,570,Non-AC,72,311.17,4.0,142.5,44341.73,1995.0,0,1140.0,1500,6802.32,48976.73,68023.24,19046.51
TRP13405,Chakwal,Rangpur,542,Non-AC,72,260.32,4.0,135.5,35273.36,1897.0,0,1084.0,1500,5521.44,39754.36,55214.39,15460.03
TRP13406,Chiniot,Rahim Yar Khan,556,Non-AC,72,305.42,4.0,139.0,42453.38,1946.0,0,1112.0,1500,6529.36,47011.38,65293.58,18282.2
TRP13407,Hafizabad,Kot Addu,578,Non-AC,72,317.91,4.0,144.5,45938.0,2023.0,0,1156.0,1500,7030.14,50617.0,70301.39,19684.39
TRP13408,Vehari,Pakpattan,404,Non-AC,72,315.6,4.0,101.0,31875.6,1414.0,0,808.0,1500,4944.11,35597.6,49441.11,13843.51
TRP13409,Multan,Wah Cantt,546,Non-AC,72,313.42,4.0,136.5,42781.83,1911.0,0,1092.0,1500,6567.34,47284.83,65673.38,18388.55
TRP13410,Lahore,Khanewal,218,Non-AC,72,264.48,4.0,54.5,14414.16,763.0,0,436.0,1500,2376.83,17113.16,23768.28,6655.12
TRP13411,Okara,Kasur,395,Non-AC,72,303.62,4.0,98.75,29982.48,1382.5,0,790.0,1500,4674.3,33654.98,46743.03,13088.05
TRP13412,Muzaffargarh,Mandi Bahauddin,214,Non-AC,72,286.91,4.0,53.5,15349.69,749.0,0,428.0,1500,2503.71,18026.69,25037.07,7010.38
TRP13413,Vehari,Sargodha,148,Non-AC,72,277.22,4.0,37.0,10257.14,518.0,0,296.0,1500,1745.99,12571.14,17459.92,4888.78
TRP13414,Rawalpindi,Kasur,479,Non-AC,72,314.3,4.0,119.75,37637.43,1676.5,0,958.0,1500,5801.66,41771.93,58016.57,16244.64
TRP13415,Rahim Yar Khan,Wah Cantt,566,Non-AC,72,293.44,4.0,141.5,41521.76,1981.0,0,1132.0,1500,6407.61,46134.76,64076.06,17941.3
TRP13416,Mandi Bahauddin,Multan,496,Non-AC,72,294.66,4.0,124.0,36537.84,1736.0,0,992.0,1500,5661.92,40765.84,56619.22,15853.38
TRP13417,Chakwal,Khushab,390,Non-AC,72,263.46,4.0,97.5,25687.35,1365.0,0,780.0,1500,4073.94,29332.35,40739.37,11407.02
TRP13418,Rahim Yar Khan,Bahawalnagar,455,Non-AC,72,307.74,4.0,113.75,35005.43,1592.5,0,910.0,1500,5417.77,39007.93,54177.68,15169.75
TRP13419,Wah Cantt,Mianwali,162,Non-AC,72,261.31,4.0,40.5,10583.06,567.0,0,324.0,1500,1801.95,12974.06,18019.53,5045.47
TRP13420,Layyah,Nankana Sahib,82,Non-AC,72,308.97,4.0,20.5,6333.89,287.0,0,164.0,1500,1150.68,8284.89,11506.79,3221.9
TRP13421,Chakwal,Dera Ghazi Khan,315,Non-AC,72,279.33,4.0,78.75,21997.24,1102.5,0,630.0,1500,3504.13,25229.74,35041.31,9811.57
TRP13422,Multan,Dera Ghazi Khan,109,Non-AC,72,284.64,4.0,27.25,7756.44,381.5,0,218.0,1500,1368.88,9855.94,13688.81,3832.87
TRP13423,Vehari,Sargodha,227,Non-AC,72,302.83,4.0,56.75,17185.6,794.5,0,454.0,1500,2768.62,19934.1,27686.25,7752.15
TRP13424,Gujranwala,Attock,317,Non-AC,72,285.69,4.0,79.25,22640.93,1109.5,0,634.0,1500,3595.06,25884.43,35950.6,10066.17
TRP13425,Wah Cantt,Gujrat,398,Non-AC,72,301.51,4.0,99.5,30000.24,1393.0,0,796.0,1500,4679.06,33689.24,46790.61,13101.37
TRP13426,Sheikhupura,Sialkot,110,Non-AC,72,312.36,4.0,27.5,8589.9,385.0,0,220.0,1500,1485.4,10694.9,14854.03,4159.13
TRP13427,Lodhran,Chowk Munda,286,Non-AC,72,275.21,4.0,71.5,19677.51,1001.0,0,572.0,1500,3159.79,22750.51,31597.93,8847.42
TRP13428,Wah Cantt,Mandi Bahauddin,308,Non-AC,72,265.65,4.0,77.0,20455.05,1078.0,0,616.0,1500,3284.59,23649.05,32845.9,9196.85
TRP13429,Hafizabad,Kot Addu,421,Non-AC,72,292.29,4.0,105.25,30763.52,1473.5,0,842.0,1500,4802.64,34579.02,48026.42,13447.4
TRP13430,Okara,Bahawalnagar,363,Non-AC,72,270.19,4.0,90.75,24519.74,1270.5,0,726.0,1500,3891.14,28016.24,38911.44,10895.2
TRP13431,Lodhran,Sahiwal,96,Non-AC,72,270.01,4.0,24.0,6480.24,336.0,0,192.0,1500,1181.7,8508.24,11817.0,3308.76
TRP13432,Narowal,Hafizabad,478,Non-AC,72,275.89,4.0,119.5,32968.85,1673.0,0,956.0,1500,5152.48,37097.85,51524.79,14426.94
TRP13433,Jhelum,Sialkot,174,Non-AC,72,305.74,4.0,43.5,13299.69,609.0,0,348.0,1500,2188.43,15756.69,21884.29,6127.6
TRP13434,Multan,Wah Cantt,166,Non-AC,72,319.84,4.0,41.5,13273.36,581.0,0,332.0,1500,2178.66,15686.36,21786.61,6100.25
TRP13435,Bahawalnagar,Okara,499,Non-AC,72,292.66,4.0,124.75,36509.34,1746.5,0,998.0,1500,5660.26,40753.84,56602.56,15848.72
TRP13436,Chakwal,Dera Ghazi Khan,327,Non-AC,72,301.42,4.0,81.75,24641.09,1144.5,0,654.0,1500,3880.5,27939.59,38804.99,10865.4
TRP13437,Toba Tek Singh,Chakwal,284,Non-AC,72,315.45,4.0,71.0,22396.95,994.0,0,568.0,1500,3535.97,25458.95,35359.65,9900.7
TRP13438,Jhelum,Chowk Munda,503,Non-AC,72,275.91,4.0,125.75,34695.68,1760.5,0,1006.0,1500,5411.41,38962.18,54114.14,15151.96
TRP13439,Layyah,Dera Ghazi Khan,566,Non-AC,72,294.93,4.0,141.5,41732.6,1981.0,0,1132.0,1500,6436.89,46345.6,64368.89,18023.29
TRP13440,Sialkot,Chiniot,194,Non-AC,72,281.02,4.0,48.5,13629.47,679.0,0,388.0,1500,2249.51,16196.47,22495.1,6298.63
TRP13441,Multan,Rawalpindi,480,Non-AC,72,265.17,4.0,120.0,31820.4,1680.0,0,960.0,1500,4994.5,35960.4,49945.0,13984.6
TRP13442,Bhakkar,Sargodha,453,Non-AC,72,319.07,4.0,113.25,36134.68,1585.5,0,906.0,1500,5573.08,40126.18,55730.81,15604.63
TRP13443,Pakpattan,Rajanpur,502,Non-AC,72,301.62,4.0,125.5,37853.31,1757.0,0,1004.0,1500,5849.21,42114.31,58492.1,16377.79
TRP13444,Mandi Bahauddin,Rangpur,445,Non-AC,72,306.92,4.0,111.25,34144.85,1557.5,0,890.0,1500,5290.6,38092.35,52906.04,14813.69
TRP13445,Lahore,Mandi Bahauddin,206,Non-AC,72,278.52,4.0,51.5,14343.78,721.0,0,412.0,1500,2357.89,16976.78,23578.86,6602.08
TRP13446,Jhelum,Bahawalpur,197,Non-AC,72,304.57,4.0,49.25,15000.07,689.5,0,394.0,1500,2442.16,17583.57,24421.62,6838.05
TRP13447,Lodhran,Toba Tek Singh,530,Non-AC,72,314.92,4.0,132.5,41726.9,1855.0,0,1060.0,1500,6408.6,46141.9,64085.97,17944.07
TRP13448,Rajanpur,Wah Cantt,224,Non-AC,72,304.38,4.0,56.0,17045.28,784.0,0,448.0,1500,2746.84,19777.28,27468.44,7691.16
TRP13449,Rahim Yar Khan,Lahore,128,Non-AC,72,316.86,4.0,32.0,10139.52,448.0,0,256.0,1500,1714.38,12343.52,17143.78,4800.26
TRP13450,Sheikhupura,Hafizabad,219,Non-AC,72,310.33,4.0,54.75,16990.57,766.5,0,438.0,1500,2735.43,19695.07,27354.26,7659.19
TRP13451,Muzaffargarh,Rahim Yar Khan,90,Non-AC,72,302.2,4.0,22.5,6799.5,315.0,0,180.0,1500,1221.46,8794.5,12214.58,3420.08
TRP13452,Sahiwal,Rawalpindi,474,Non-AC,72,307.64,4.0,118.5,36455.34,1659.0,0,948.0,1500,5633.66,40562.34,56336.58,15774.24
TRP13453,Rajanpur,Dera Ghazi Khan,440,Non-AC,72,282.77,4.0,110.0,31104.7,1540.0,0,880.0,1500,4864.54,35024.7,48645.42,13620.72
TRP13454,Sahiwal,Chowk Munda,475,Non-AC,72,299.08,4.0,118.75,35515.75,1662.5,0,950.0,1500,5503.92,39628.25,55039.24,15410.99
TRP13455,Khanewal,Multan,597,Non-AC,72,274.38,4.0,149.25,40951.21,2089.5,0,1194.0,1500,6352.04,45734.71,63520.43,17785.72
TRP13456,Mandi Bahauddin,Mianwali,450,Non-AC,72,305.05,4.0,112.5,34318.12,1575.0,0,900.0,1500,5318.49,38293.12,53184.89,14891.77
TRP13457,Nankana Sahib,Kot Addu,588,Non-AC,72,303.65,4.0,147.0,44636.55,2058.0,0,1176.0,1500,6857.02,49370.55,68570.21,19199.66
TRP13458,Bahawalnagar,Chakwal,361,Non-AC,72,280.94,4.0,90.25,25354.83,1263.5,0,722.0,1500,4005.6,28840.33,40056.01,11215.68
TRP13459,Vehari,Khanewal,112,Non-AC,72,309.34,4.0,28.0,8661.52,392.0,0,224.0,1500,1496.88,10777.52,14968.78,4191.26
TRP13460,Gujrat,Rajanpur,227,Non-AC,72,266.38,4.0,56.75,15117.07,794.5,0,454.0,1500,2481.33,17865.57,24813.29,6947.72
TRP13461,Rajanpur,Toba Tek Singh,574,Non-AC,72,286.83,4.0,143.5,41160.1,2009.0,0,1148.0,1500,6363.49,45817.1,63634.86,17817.76
TRP13462,Dera Ghazi Khan,Gujrat,86,Non-AC,72,283.07,4.0,21.5,6086.01,301.0,0,172.0,1500,1119.31,8059.01,11193.07,3134.06
TRP13463,Sargodha,Nankana Sahib,513,Non-AC,72,304.35,4.0,128.25,39032.89,1795.5,0,1026.0,1500,6021.44,43354.39,60214.43,16860.04
TRP13464,Sialkot,Khanewal,217,Non-AC,72,289.92,4.0,54.25,15728.16,759.5,0,434.0,1500,2558.56,18421.66,25585.64,7163.98
TRP13465,Multan,Jhang,111,Non-AC,72,306.31,4.0,27.75,8500.1,388.5,0,222.0,1500,1473.69,10610.6,14736.94,4126.34
TRP13466,Sahiwal,Okara,247,Non-AC,72,303.24,4.0,61.75,18725.07,864.5,0,494.0,1500,2997.72,21583.57,29977.18,8393.61
TRP13467,Nankana Sahib,Sheikhupura,288,Non-AC,72,265.8,4.0,72.0,19137.6,1008.0,0,576.0,1500,3086.33,22221.6,30863.33,8641.73
TRP13468,Sargodha,Sialkot,87,Non-AC,72,280.66,4.0,21.75,6104.36,304.5,0,174.0,1500,1122.62,8082.86,11226.19,3143.33
TRP13469,Muzaffargarh,Lodhran,254,Non-AC,72,298.89,4.0,63.5,18979.51,889.0,0,508.0,1500,3038.4,21876.51,30384.04,8507.53
TRP13470,Narowal,Rahim Yar Khan,136,Non-AC,72,305.91,4.0,34.0,10400.94,476.0,0,272.0,1500,1756.8,12648.94,17567.97,4919.03
TRP13471,Chiniot,Sargodha,551,Non-AC,72,293.96,4.0,137.75,40492.99,1928.5,0,1102.0,1500,6253.26,45023.49,62532.62,17509.13
TRP13472,Khanewal,Multan,105,Non-AC,72,265.94,4.0,26.25,6980.93,367.5,0,210.0,1500,1258.12,9058.43,12581.15,3522.72
TRP13473,Jhelum,Wah Cantt,195,Non-AC,72,311.37,4.0,48.75,15179.29,682.5,0,390.0,1500,2465.53,17751.79,24655.26,6903.47
TRP13474,Dera Ghazi Khan,Bahawalnagar,242,Non-AC,72,291.04,4.0,60.5,17607.92,847.0,0,484.0,1500,2838.74,20438.92,28387.39,7948.47
TRP13475,Rangpur,Toba Tek Singh,359,Non-AC,72,305.87,4.0,89.75,27451.83,1256.5,0,718.0,1500,4295.32,30926.33,42953.24,12026.91
TRP13476,Jhang,Rangpur,133,Non-AC,72,296.6,4.0,33.25,9861.95,465.5,0,266.0,1500,1679.65,12093.45,16796.46,4703.01
TRP13477,Dera Ghazi Khan,Sheikhupura,599,Non-AC,72,306.27,4.0,149.75,45863.93,2096.5,0,1198.0,1500,7035.89,50658.43,70358.93,19700.5
TRP13478,Attock,Hafizabad,510,Non-AC,72,315.79,4.0,127.5,40263.23,1785.0,0,1020.0,1500,6190.03,44568.23,61900.32,17332.09
TRP13479,Sargodha,Gujranwala,114,Non-AC,72,271.69,4.0,28.5,7743.16,399.0,0,228.0,1500,1370.86,9870.16,13708.56,3838.4
TRP13480,Wah Cantt,Nankana Sahib,414,Non-AC,72,260.36,4.0,103.5,26947.26,1449.0,0,828.0,1500,4267.26,30724.26,42672.58,11948.32
TRP13481,Hafizabad,Kot Addu,215,Non-AC,72,275.17,4.0,53.75,14790.39,752.5,0,430.0,1500,2426.79,17472.89,24267.9,6795.01
TRP13482,Toba Tek Singh,Mandi Bahauddin,192,Non-AC,72,300.41,4.0,48.0,14419.68,672.0,0,384.0,1500,2357.73,16975.68,23577.33,6601.65
TRP13483,Chiniot,Lodhran,253,Non-AC,72,315.83,4.0,63.25,19976.25,885.5,0,506.0,1500,3176.08,22867.75,31760.76,8893.01
TRP13484,Kasur,Vehari,286,Non-AC,72,318.6,4.0,71.5,22779.9,1001.0,0,572.0,1500,3590.68,25852.9,35906.81,10053.91
TRP13485,Attock,Jhang,183,Non-AC,72,293.69,4.0,45.75,13436.32,640.5,0,366.0,1500,2214.28,15942.82,22142.81,6199.99
TRP13486,Chowk Munda,Kasur,102,Non-AC,72,282.21,4.0,25.5,7196.35,357.0,0,204.0,1500,1285.74,9257.35,12857.43,3600.08
TRP13487,Hafizabad,Bhakkar,369,Non-AC,72,282.6,4.0,92.25,26069.85,1291.5,0,738.0,1500,4111.02,29599.35,41110.21,11510.86
TRP13488,Sialkot,Faisalabad,185,Non-AC,72,290.91,4.0,46.25,13454.59,647.5,0,370.0,1500,2218.35,15972.09,22183.46,6211.37
TRP13489,Nankana Sahib,Faisalabad,279,Non-AC,72,276.71,4.0,69.75,19300.52,976.5,0,558.0,1500,3102.09,22335.02,31020.86,8685.84
TRP13490,Rahim Yar Khan,Wah Cantt,490,Non-AC,72,302.24,4.0,122.5,37024.4,1715.0,0,980.0,1500,5724.92,41219.4,57249.17,16029.77
TRP13491,Kot Addu,Narowal,196,Non-AC,72,269.24,4.0,49.0,13192.76,686.0,0,392.0,1500,2190.38,15770.76,21903.83,6133.07
TRP13492,Bhakkar,Jhang,291,Non-AC,72,268.75,4.0,72.75,19551.56,1018.5,0,582.0,1500,3146.12,22652.06,31461.19,8809.13
TRP13493,Jhelum,Bahawalpur,586,Non-AC,72,265.67,4.0,146.5,38920.65,2051.0,0,1172.0,1500,6061.62,43643.65,60616.18,16972.53
TRP13494,Jhang,Okara,271,Non-AC,72,298.76,4.0,67.75,20240.99,948.5,0,542.0,1500,3226.6,23231.49,32265.96,9034.47
TRP13495,Rahim Yar Khan,Chiniot,177,Non-AC,72,288.54,4.0,44.25,12767.9,619.5,0,354.0,1500,2116.86,15241.4,21168.61,5927.21
TRP13496,Layyah,Bahawalnagar,251,Non-AC,72,317.09,4.0,62.75,19897.4,878.5,0,502.0,1500,3163.6,22777.9,31635.97,8858.07
TRP13497,Mandi Bahauddin,Hafizabad,234,Non-AC,72,317.18,4.0,58.5,18555.03,819.0,0,468.0,1500,2964.17,21342.03,29641.71,8299.68
TRP13498,Toba Tek Singh,Pakpattan,335,Non-AC,72,309.47,4.0,83.75,25918.11,1172.5,0,670.0,1500,4063.97,29260.61,40639.74,11379.13
TRP13499,Bhakkar,Rajanpur,495,Non-AC,72,288.45,4.0,123.75,35695.69,1732.5,0,990.0,1500,5544.19,39918.19,55441.93,15523.74
TRP13500,Kasur,Chakwal,345,Non-AC,72,276.83,4.0,86.25,23876.59,1207.5,0,690.0,1500,3788.07,27274.09,37880.68,10606.59
TRP13501,Bahawalpur,Rangpur,591,Non-AC,72,295.35,4.0,147.75,43637.96,2068.5,0,1182.0,1500,6720.62,48388.46,67206.19,18817.73
TRP13502,Toba Tek Singh,Bahawalnagar,387,Non-AC,72,306.45,4.0,96.75,29649.04,1354.5,0,774.0,1500,4621.88,33277.54,46218.81,12941.27
TRP13503,Mianwali,Muzaffargarh,298,Non-AC,72,260.07,4.0,74.5,19375.22,1043.0,0,596.0,1500,3126.98,22514.22,31269.75,8755.53
TRP13504,Lodhran,Gujrat,372,Non-AC,72,293.75,4.0,93.0,27318.75,1302.0,0,744.0,1500,4286.77,30864.75,42867.71,12002.96
TRP13505,Kasur,Rajanpur,277,Non-AC,72,278.54,4.0,69.25,19288.9,969.5,0,554.0,1500,3098.94,22312.4,30989.44,8677.04
TRP13506,Jhang,Chiniot,216,Non-AC,72,264.91,4.0,54.0,14305.14,756.0,0,432.0,1500,2360.16,16993.14,23601.58,6608.44
TRP13507,Gujrat,Sahiwal,286,Non-AC,72,289.5,4.0,71.5,20699.25,1001.0,0,572.0,1500,3301.7,23772.25,33017.01,9244.76
TRP13508,Rawalpindi,Gujranwala,245,Non-AC,72,273.6,4.0,61.25,16758.0,857.5,0,490.0,1500,2722.99,19605.5,27229.86,7624.36
TRP13509,Kot Addu,Jhang,509,Non-AC,72,275.08,4.0,127.25,35003.93,1781.5,0,1018.0,1500,5458.81,39303.43,54588.1,15284.67
TRP13510,Rajanpur,Multan,253,Non-AC,72,315.21,4.0,63.25,19937.03,885.5,0,506.0,1500,3170.63,22828.53,31706.29,8877.76
TRP13511,Mianwali,Chowk Munda,217,Non-AC,72,277.4,4.0,54.25,15048.95,759.5,0,434.0,1500,2464.23,17742.45,24642.29,6899.84
TRP13512,Wah Cantt,Khushab,387,Non-AC,72,300.03,4.0,96.75,29027.9,1354.5,0,774.0,1500,4535.61,32656.4,45356.11,12699.71
TRP13513,Bahawalnagar,Sheikhupura,317,Non-AC,72,267.1,4.0,79.25,21167.68,1109.5,0,634.0,1500,3390.44,24411.18,33904.42,9493.24
TRP13514,Nankana Sahib,Sheikhupura,230,Non-AC,72,319.07,4.0,57.5,18346.52,805.0,0,460.0,1500,2932.16,21111.52,29321.56,8210.04
TRP13515,Layyah,Rawalpindi,395,Non-AC,72,280.64,4.0,98.75,27713.2,1382.5,0,790.0,1500,4359.12,31385.7,43591.25,12205.55
TRP13516,Jhang,Mandi Bahauddin,205,Non-AC,72,295.31,4.0,51.25,15134.64,717.5,0,410.0,1500,2466.96,17762.14,24669.64,6907.5
TRP13517,Bahawalnagar,Layyah,365,Non-AC,72,304.41,4.0,91.25,27777.41,1277.5,0,730.0,1500,4345.13,31284.91,43451.26,12166.35
TRP13518,Okara,Muzaffargarh,299,Non-AC,72,305.01,4.0,74.75,22799.5,1046.5,0,598.0,1500,3603.33,25944.0,36033.33,10089.33
TRP13519,Gujrat,Chiniot,295,Non-AC,72,287.15,4.0,73.75,21177.31,1032.5,0,590.0,1500,3374.97,24299.81,33749.74,9449.93
TRP13520,Lahore,Mandi Bahauddin,372,Non-AC,72,275.5,4.0,93.0,25621.5,1302.0,0,744.0,1500,4051.04,29167.5,40510.42,11342.92
TRP13521,Layyah,Rawalpindi,563,Non-AC,72,311.65,4.0,140.75,43864.74,1970.5,0,1126.0,1500,6730.73,48461.24,67307.28,18846.04
TRP13522,Jhelum,Chakwal,172,Non-AC,72,307.86,4.0,43.0,13237.98,602.0,0,344.0,1500,2178.33,15683.98,21783.31,6099.33
TRP13523,Gujranwala,Vehari,294,Non-AC,72,273.16,4.0,73.5,20077.26,1029.0,0,588.0,1500,3221.43,23194.26,32214.25,9019.99
TRP13524,Toba Tek Singh,Chakwal,264,Non-AC,72,319.16,4.0,66.0,21064.56,924.0,0,528.0,1500,3335.63,24016.56,33356.33,9339.77
TRP13525,Lodhran,Sheikhupura,184,Non-AC,72,284.56,4.0,46.0,13089.76,644.0,0,368.0,1500,2166.91,15601.76,21669.11,6067.35
TRP13526,Kasur,Rahim Yar Khan,237,Non-AC,72,263.24,4.0,59.25,15596.97,829.5,0,474.0,1500,2555.62,18400.47,25556.21,7155.74
TRP13527,Nankana Sahib,Sahiwal,584,Non-AC,72,266.66,4.0,146.0,38932.36,2044.0,0,1168.0,1500,6061.72,43644.36,60617.17,16972.81
TRP13528,Okara,Rahim Yar Khan,196,Non-AC,72,274.13,4.0,49.0,13432.37,686.0,0,392.0,1500,2223.66,16010.37,22236.62,6226.25
TRP13529,Bhakkar,Dera Ghazi Khan,139,Non-AC,72,311.35,4.0,34.75,10819.41,486.5,0,278.0,1500,1817.21,13083.91,18172.1,5088.19
TRP13530,Sheikhupura,Chowk Munda,259,Non-AC,72,308.25,4.0,64.75,19959.19,906.5,0,518.0,1500,3178.29,22883.69,31782.9,8899.21
TRP13531,Sargodha,Nankana Sahib,324,Non-AC,72,290.23,4.0,81.0,23508.63,1134.0,0,648.0,1500,3720.92,26790.63,37209.21,10418.58
TRP13532,Multan,Rajanpur,292,Non-AC,72,314.47,4.0,73.0,22956.31,1022.0,0,584.0,1500,3619.77,26062.31,36197.65,10135.34
TRP13533,Sheikhupura,Nankana Sahib,538,Non-AC,72,297.59,4.0,134.5,40025.85,1883.0,0,1076.0,1500,6178.45,44484.85,61784.51,17299.66
TRP13534,Gujranwala,Toba Tek Singh,207,Non-AC,72,295.62,4.0,51.75,15298.34,724.5,0,414.0,1500,2491.23,17936.84,24912.28,6975.44
TRP13535,Kot Addu,Jhang,99,Non-AC,72,283.43,4.0,24.75,7014.89,346.5,0,198.0,1500,1258.25,9059.39,12582.49,3523.1
TRP13536,Bahawalnagar,Gujranwala,139,Non-AC,72,316.84,4.0,34.75,11010.19,486.5,0,278.0,1500,1843.71,13274.69,18437.07,5162.38
TRP13537,Jhelum,Rangpur,208,Non-AC,72,267.22,4.0,52.0,13895.44,728.0,0,416.0,1500,2297.14,16539.44,22971.44,6432.0
TRP13538,Okara,Sahiwal,276,Non-AC,72,293.2,4.0,69.0,20230.8,966.0,0,552.0,1500,3229.0,23248.8,32290.0,9041.2
TRP13539,Chowk Munda,Jhelum,583,Non-AC,72,266.09,4.0,145.75,38782.62,2040.5,0,1166.0,1500,6040.16,43489.12,60401.56,16912.44
TRP13540,Layyah,Hafizabad,339,Non-AC,72,309.47,4.0,84.75,26227.58,1186.5,0,678.0,1500,4110.01,29592.08,41100.11,11508.03
TRP13541,Sialkot,Gujranwala,60,Non-AC,72,302.16,4.0,15.0,4532.4,210.0,0,120.0,1500,883.67,6362.4,8836.67,2474.27
TRP13542,Lodhran,Sahiwal,239,Non-AC,72,295.19,4.0,59.75,17637.6,836.5,0,478.0,1500,2840.57,20452.1,28405.69,7953.59
TRP13543,Hafizabad,Mianwali,286,Non-AC,72,312.99,4.0,71.5,22378.78,1001.0,0,572.0,1500,3534.97,25451.78,35349.69,9897.91
TRP13544,Bhakkar,Bahawalpur,511,Non-AC,72,309.51,4.0,127.75,39539.9,1788.5,0,1022.0,1500,6090.33,43850.4,60903.33,17052.93
TRP13545,Rajanpur,Nankana Sahib,406,Non-AC,72,268.05,4.0,101.5,27207.08,1421.0,0,812.0,1500,4297.23,30940.08,42972.33,12032.25
TRP13546,Toba Tek Singh,Narowal,507,Non-AC,72,286.9,4.0,126.75,36364.57,1774.5,0,1014.0,1500,5646.26,40653.07,56462.6,15809.53
TRP13547,Chakwal,Rangpur,317,Non-AC,72,269.93,4.0,79.25,21391.95,1109.5,0,634.0,1500,3421.59,24635.45,34215.9,9580.45
TRP13548,Gujranwala,Bahawalnagar,443,Non-AC,72,285.49,4.0,110.75,31618.02,1550.5,0,886.0,1500,4938.13,35554.52,49381.28,13826.76
TRP13549,Pakpattan,Sialkot,572,Non-AC,72,297.23,4.0,143.0,42503.89,2002.0,0,1144.0,1500,6548.6,47149.89,65485.96,18336.07
TRP13550,Bhakkar,Chakwal,152,Non-AC,72,318.75,4.0,38.0,12112.5,532.0,0,304.0,1500,2006.74,14448.5,20067.36,5618.86
TRP13551,Chiniot,Chowk Munda,383,Non-AC,72,273.0,4.0,95.75,26139.75,1340.5,0,766.0,1500,4131.42,29746.25,41314.24,11567.99
